Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like ( F ),Wind Chill ( F ),Barometric Pressure ( INHG ),Accumulated Rain ( IN ),Wind Speed ( MPH ),Wind Average ( MPH ),Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 13:25,93.6,49.0,71.0,102.0,100.0,94.0,29.97,0.0,2.0,4.0,45.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 13:30,95.4,46.0,70.0,102.0,101.0,95.0,29.97,0.0,4.0,6.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 13:35,95.5,45.0,70.0,104.0,99.0,96.0,29.97,0.0,5.0,6.0,68.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 13:40,95.7,43.0,68.0,102.0,100.0,96.0,29.97,0.0,2.0,2.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 13:45,95.0,44.0,69.0,101.0,99.0,95.0,29.97,0.0,5.0,6.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 13:50,95.5,43.0,68.0,102.0,100.0,96.0,29.97,0.0,2.0,4.0,270.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 13:55,96.6,44.0,71.0,105.0,103.0,97.0,29.97,0.0,2.0,3.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 14:00,97.2,43.0,70.0,104.0,102.0,97.0,29.96,0.0,4.0,4.0,270.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 14:05,99.3,42.0,71.0,108.0,104.0,99.0,29.96,0.0,4.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 14:10,98.8,41.0,70.0,107.0,105.0,99.0,29.96,0.0,1.0,2.0,338.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 14:15,96.3,43.0,70.0,102.0,101.0,96.0,29.96,0.0,5.0,5.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 14:20,98.1,42.0,71.0,106.0,104.0,98.0,29.96,0.0,4.0,5.0,68.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 14:25,95.5,44.0,69.0,103.0,99.0,96.0,29.95,0.0,5.0,4.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 14:30,94.8,45.0,70.0,101.0,101.0,95.0,29.95,0.0,2.0,4.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 14:35,98.6,42.0,71.0,108.0,103.0,99.0,29.95,0.0,6.0,4.0,248.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 14:40,98.2,41.0,70.0,105.0,104.0,98.0,29.95,0.0,4.0,4.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 14:45,99.1,41.0,70.0,107.0,104.0,99.0,29.95,0.0,3.0,2.0,270.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 14:50,95.9,44.0,71.0,103.0,103.0,96.0,29.95,0.0,3.0,5.0,270.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 14:55,97.2,42.0,69.0,104.0,99.0,97.0,29.95,0.0,8.0,6.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 15:00,97.2,43.0,70.0,104.0,102.0,97.0,29.94,0.0,3.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 15:05,97.2,42.0,69.0,104.0,101.0,97.0,29.94,0.0,6.0,5.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 15:10,98.1,40.0,70.0,104.0,103.0,98.0,29.94,0.0,6.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 15:15,99.3,39.0,69.0,106.0,102.0,99.0,29.94,0.0,6.0,4.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 15:20,98.2,41.0,70.0,105.0,102.0,98.0,29.94,0.0,7.0,7.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 15:25,95.9,43.0,70.0,102.0,103.0,96.0,29.94,0.0,2.0,4.0,248.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 15:30,96.6,42.0,69.0,104.0,101.0,97.0,29.94,0.0,6.0,4.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 15:35,98.2,41.0,70.0,105.0,104.0,98.0,29.94,0.0,3.0,4.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 15:40,99.5,40.0,71.0,109.0,106.0,100.0,29.94,0.0,5.0,6.0,68.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 15:45,96.1,44.0,71.0,103.0,102.0,96.0,29.94,0.0,5.0,4.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 15:50,96.3,44.0,71.0,103.0,101.0,96.0,29.94,0.0,7.0,6.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 15:55,94.3,49.0,72.0,102.0,102.0,94.0,29.94,0.0,3.0,4.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 16:00,92.5,51.0,72.0,101.0,98.0,93.0,29.95,0.0,7.0,8.0,68.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 16:05,91.6,53.0,71.0,100.0,98.0,92.0,29.95,0.0,3.0,6.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 16:10,91.2,54.0,72.0,98.0,96.0,91.0,29.95,0.0,7.0,6.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 16:15,90.3,57.0,72.0,98.0,94.0,90.0,29.95,0.0,6.0,7.0,23.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 16:20,90.5,61.0,76.0,102.0,98.0,91.0,29.95,0.0,7.0,6.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 16:25,86.9,74.0,78.0,99.0,98.0,87.0,29.95,0.0,2.0,5.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 16:30,87.8,70.0,76.0,100.0,93.0,88.0,29.95,0.0,9.0,5.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 16:35,89.1,64.0,75.0,99.0,94.0,89.0,29.94,0.0,10.0,7.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 16:40,87.6,65.0,74.0,97.0,95.0,88.0,29.94,0.0,5.0,6.0,23.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 16:45,87.1,68.0,75.0,96.0,95.0,87.0,29.94,0.0,6.0,6.0,293.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 16:50,89.2,64.0,75.0,99.0,97.0,89.0,29.94,0.0,5.0,5.0,248.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 16:55,90.0,62.0,74.0,100.0,95.0,90.0,29.94,0.0,7.0,5.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 17:00,90.5,59.0,75.0,101.0,99.0,91.0,29.94,0.0,4.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 17:05,91.4,56.0,73.0,99.0,98.0,91.0,29.94,0.0,5.0,6.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 17:10,91.4,56.0,73.0,99.0,96.0,91.0,29.94,0.0,7.0,8.0,270.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 17:15,90.5,58.0,74.0,100.0,97.0,91.0,29.93,0.0,7.0,6.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 17:20,90.7,58.0,74.0,100.0,99.0,91.0,29.93,0.0,3.0,6.0,0.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 17:25,90.7,58.0,74.0,100.0,97.0,91.0,29.93,0.0,6.0,6.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 17:30,90.1,58.0,72.0,98.0,94.0,90.0,29.93,0.0,8.0,7.0,45.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 17:35,90.7,58.0,74.0,100.0,98.0,91.0,29.92,0.0,5.0,6.0,68.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 17:40,91.0,57.0,73.0,100.0,98.0,91.0,29.92,0.0,6.0,6.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 17:45,90.7,58.0,74.0,100.0,99.0,91.0,29.92,0.0,4.0,5.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 17:50,90.7,58.0,74.0,100.0,98.0,91.0,29.92,0.0,5.0,6.0,270.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 17:55,90.5,58.0,74.0,100.0,98.0,91.0,29.92,0.0,5.0,6.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 18:00,90.9,56.0,73.0,99.0,96.0,91.0,29.92,0.0,8.0,6.0,338.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 18:05,90.3,57.0,72.0,98.0,94.0,90.0,29.92,0.0,7.0,6.0,270.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 18:10,90.5,57.0,73.0,100.0,96.0,91.0,29.92,0.0,7.0,6.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 18:15,90.3,57.0,72.0,98.0,96.0,90.0,29.92,0.0,3.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 18:20,90.3,57.0,72.0,98.0,94.0,90.0,29.92,0.0,7.0,6.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 18:25,90.3,57.0,72.0,98.0,94.0,90.0,29.91,0.0,7.0,6.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 18:30,89.4,57.0,72.0,95.0,94.0,89.0,29.91,0.0,7.0,7.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 18:35,89.1,57.0,72.0,95.0,95.0,89.0,29.9,0.0,5.0,6.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 18:40,88.7,57.0,72.0,95.0,94.0,89.0,29.9,0.0,7.0,6.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 18:45,88.9,57.0,72.0,95.0,94.0,89.0,29.9,0.0,6.0,5.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 18:50,88.9,58.0,72.0,96.0,94.0,89.0,29.9,0.0,7.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 18:55,88.7,58.0,72.0,96.0,95.0,89.0,29.9,0.0,5.0,5.0,45.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 19:00,88.3,59.0,71.0,94.0,94.0,88.0,29.9,0.0,4.0,5.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 19:05,87.8,59.0,71.0,94.0,94.0,88.0,29.9,0.0,3.0,5.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 19:10,87.8,59.0,71.0,94.0,93.0,88.0,29.9,0.0,5.0,6.0,45.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 19:15,87.3,60.0,72.0,93.0,92.0,87.0,29.9,0.0,7.0,6.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 19:20,86.5,61.0,70.0,93.0,91.0,87.0,29.9,0.0,4.0,6.0,248.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 19:25,86.2,61.0,70.0,91.0,90.0,86.0,29.91,0.0,6.0,6.0,68.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 19:30,86.0,62.0,71.0,91.0,90.0,86.0,29.91,0.0,6.0,6.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 19:35,86.0,62.0,71.0,91.0,91.0,86.0,29.91,0.0,4.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 19:40,85.5,62.0,71.0,91.0,91.0,86.0,29.91,0.0,6.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 19:45,85.3,63.0,71.0,90.0,92.0,85.0,29.91,0.0,4.0,5.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 19:50,84.9,63.0,70.0,90.0,89.0,85.0,29.91,0.0,4.0,4.0,270.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 19:55,84.4,64.0,70.0,88.0,89.0,84.0,29.91,0.0,5.0,5.0,23.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 20:00,84.2,65.0,71.0,88.0,89.0,84.0,29.92,0.0,5.0,6.0,45.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 20:05,83.8,66.0,71.0,89.0,89.0,84.0,29.92,0.0,5.0,5.0,270.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 20:10,83.7,66.0,71.0,89.0,90.0,84.0,29.92,0.0,4.0,4.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 20:15,83.5,67.0,72.0,89.0,90.0,84.0,29.92,0.0,5.0,4.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 20:20,83.3,67.0,72.0,87.0,91.0,83.0,29.92,0.0,2.0,3.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 20:25,82.9,69.0,71.0,88.0,89.0,83.0,29.93,0.0,2.0,5.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 20:30,82.4,69.0,71.0,86.0,87.0,82.0,29.93,0.0,6.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 20:35,82.2,69.0,71.0,86.0,88.0,82.0,29.95,0.0,4.0,4.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 20:40,82.0,70.0,71.0,86.0,89.0,82.0,29.95,0.0,2.0,4.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 20:45,81.9,71.0,72.0,86.0,88.0,82.0,29.95,0.0,5.0,4.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 20:50,81.9,72.0,72.0,86.0,88.0,82.0,29.95,0.0,6.0,5.0,248.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 20:55,81.5,72.0,72.0,86.0,89.0,82.0,29.95,0.0,2.0,4.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 21:00,81.3,72.0,70.0,84.0,86.0,81.0,29.96,0.0,4.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 21:05,81.1,73.0,71.0,85.0,85.0,81.0,29.96,0.0,6.0,4.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 21:10,81.1,73.0,71.0,85.0,87.0,81.0,29.96,0.0,2.0,3.0,270.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 21:15,81.0,73.0,71.0,85.0,87.0,81.0,29.97,0.0,2.0,4.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 21:20,81.0,73.0,71.0,85.0,86.0,81.0,29.97,0.0,4.0,4.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 21:25,80.8,74.0,71.0,85.0,85.0,81.0,29.98,0.0,6.0,4.0,68.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 21:30,80.8,74.0,71.0,85.0,86.0,81.0,29.98,0.0,5.0,5.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 21:35,80.6,74.0,71.0,85.0,86.0,81.0,29.98,0.0,5.0,5.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 21:40,80.4,75.0,71.0,83.0,86.0,80.0,29.98,0.0,4.0,4.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 21:45,80.4,75.0,71.0,83.0,87.0,80.0,29.98,0.0,2.0,4.0,68.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 21:50,80.4,75.0,71.0,83.0,86.0,80.0,29.99,0.0,5.0,4.0,248.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 21:55,80.2,75.0,71.0,83.0,86.0,80.0,29.99,0.0,5.0,6.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 22:00,80.2,75.0,71.0,83.0,88.0,80.0,30.0,0.0,2.0,4.0,293.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 22:05,80.1,76.0,72.0,83.0,86.0,80.0,30.0,0.0,4.0,4.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 22:10,79.9,76.0,72.0,83.0,86.0,80.0,30.0,0.0,6.0,5.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 22:15,79.9,76.0,72.0,83.0,86.0,80.0,30.01,0.0,5.0,4.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 22:20,79.7,77.0,72.0,83.0,87.0,80.0,30.01,0.0,4.0,4.0,68.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 22:25,79.5,77.0,70.0,83.0,84.0,80.0,30.02,0.0,4.0,4.0,270.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 22:30,79.5,77.0,70.0,83.0,84.0,80.0,30.02,0.0,5.0,5.0,248.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 22:35,79.5,76.0,70.0,83.0,83.0,80.0,30.02,0.0,6.0,5.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 22:40,79.5,76.0,70.0,83.0,83.0,80.0,30.02,0.0,5.0,5.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 22:45,79.3,76.0,70.0,81.0,84.0,79.0,30.02,0.0,4.0,4.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 22:50,79.2,76.0,70.0,81.0,85.0,79.0,30.03,0.0,2.0,3.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 22:55,79.0,76.0,70.0,81.0,83.0,79.0,30.03,0.0,5.0,4.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 23:00,79.0,76.0,70.0,81.0,84.0,79.0,30.03,0.0,4.0,2.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 23:05,78.8,77.0,70.0,81.0,83.0,79.0,30.03,0.0,7.0,3.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 23:10,78.6,77.0,70.0,81.0,84.0,79.0,30.03,0.0,4.0,4.0,45.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 23:15,78.4,77.0,70.0,80.0,83.0,78.0,30.03,0.0,6.0,3.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 23:20,78.4,77.0,70.0,80.0,85.0,78.0,30.03,0.0,2.0,4.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 23:25,78.3,77.0,70.0,80.0,84.0,78.0,30.02,0.0,4.0,4.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 23:30,77.9,77.0,70.0,80.0,85.0,78.0,30.02,0.0,3.0,2.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 23:35,77.9,77.0,70.0,80.0,85.0,78.0,30.02,0.0,3.0,3.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 23:40,77.7,78.0,69.0,80.0,83.0,78.0,30.02,0.0,2.0,4.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 23:45,77.5,79.0,69.0,80.0,82.0,78.0,30.02,0.0,3.0,3.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 23:50,77.4,79.0,69.0,77.0,83.0,77.0,30.01,0.0,2.0,4.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/01 23:55,77.4,79.0,69.0,77.0,83.0,77.0,30.01,0.0,2.0,3.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 00:00,77.2,80.0,70.0,77.0,83.0,77.0,30.02,0.0,2.0,2.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 00:05,77.2,80.0,70.0,77.0,84.0,77.0,30.02,0.0,1.0,3.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 00:10,77.0,80.0,70.0,77.0,82.0,77.0,30.02,0.0,4.0,2.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 00:15,76.8,81.0,70.0,77.0,82.0,77.0,30.02,0.0,4.0,4.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 00:20,76.6,81.0,70.0,77.0,83.0,77.0,30.02,0.0,2.0,2.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 00:25,76.6,81.0,70.0,77.0,82.0,77.0,30.02,0.0,5.0,3.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 00:30,76.5,82.0,71.0,77.0,83.0,77.0,30.02,0.0,2.0,3.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 00:35,76.5,82.0,71.0,77.0,83.0,77.0,30.02,0.0,2.0,3.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 00:40,76.3,83.0,71.0,76.0,82.0,76.0,30.02,0.0,6.0,3.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 00:45,76.3,83.0,71.0,76.0,83.0,76.0,30.02,0.0,3.0,2.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 00:50,76.1,83.0,71.0,76.0,83.0,76.0,30.03,0.0,4.0,2.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 00:55,75.9,84.0,70.0,76.0,81.0,76.0,30.03,0.0,2.0,2.0,68.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 01:00,75.7,84.0,70.0,76.0,80.0,76.0,30.03,0.0,5.0,3.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 01:05,75.6,85.0,70.0,76.0,83.0,76.0,30.03,0.0,0.0,1.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 01:10,75.4,85.0,70.0,75.0,81.0,75.0,30.03,0.0,2.0,2.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 01:15,75.2,86.0,70.0,75.0,82.0,75.0,30.03,0.0,1.0,2.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 01:20,75.2,86.0,70.0,75.0,82.0,75.0,30.03,0.0,2.0,2.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 01:25,75.0,86.0,70.0,75.0,83.0,75.0,30.02,0.0,0.0,2.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 01:30,74.8,87.0,71.0,75.0,82.0,75.0,30.02,0.0,2.0,1.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 01:35,74.7,87.0,71.0,75.0,82.0,75.0,30.03,0.0,2.0,2.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 01:40,74.5,88.0,71.0,75.0,82.0,75.0,30.03,0.0,1.0,1.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 01:45,74.3,88.0,71.0,74.0,82.0,74.0,30.03,0.0,1.0,1.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 01:50,74.3,88.0,71.0,74.0,82.0,74.0,30.04,0.0,2.0,1.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 01:55,74.1,89.0,69.0,74.0,81.0,74.0,30.04,0.0,0.0,1.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 02:00,74.1,89.0,69.0,74.0,80.0,74.0,30.04,0.0,1.0,2.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 02:05,74.1,90.0,70.0,74.0,80.0,74.0,30.04,0.0,2.0,2.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 02:10,74.1,90.0,70.0,74.0,80.0,74.0,30.04,0.0,2.0,2.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 02:15,74.1,90.0,70.0,74.0,79.0,74.0,30.04,0.0,2.0,2.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 02:20,73.9,90.0,70.0,74.0,80.0,74.0,30.04,0.0,2.0,2.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 02:25,73.9,90.0,70.0,74.0,80.0,74.0,30.04,0.0,2.0,2.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 02:30,73.9,90.0,70.0,74.0,80.0,74.0,30.04,0.0,2.0,0.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 02:35,73.9,91.0,70.0,74.0,81.0,74.0,30.04,0.0,0.0,1.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/02 02:40,73.9,91.0,70.0,74.0,81.0,74.0,30.04,0.0,0.0,1.0,158.0,,,,,,,,,
